Gene,GSM00000
CLEC4N,9.68E-07
DEPDC1B,9.68E-07
ART3,9.68E-07
ZFP580,9.67E-07
SPATA4,9.63E-07
CRAMP1L,9.63E-07
USP50,9.61E-07
CAR5B,9.60E-07
EMC10,9.60E-07
C8A,9.57E-07
ZRSR1,9.56E-07
JAK2,9.54E-07
LDHC,9.50E-07
NDST4,9.49E-07
MID1IP1,9.44E-07
MAGEH1,9.43E-07
IL4I1,9.43E-07
FBXW13,9.43E-07
PPIL4,9.40E-07
ZFP385A,9.37E-07
SPDYE4A,9.36E-07
GABRA3,9.35E-07
TMEM231,9.34E-07
SELENBP1,9.32E-07
VRK1,9.30E-07
SERPINB7,9.30E-07
GK,9.26E-07
ALDH3A2,9.25E-07
ASB9,9.24E-07
ATG16L2,9.24E-07
ARMC7,9.21E-07
PRKAR2A,9.18E-07
ACOT2,9.17E-07
PRDM4,9.17E-07
TTC13,9.16E-07
ASB16,9.13E-07
GLOD5,9.11E-07
CETN2,9.10E-07
FANCA,9.10E-07
PPA2,9.10E-07
AFM,9.09E-07
YBEY,9.06E-07
PGAP1,9.05E-07
MEIG1,9.04E-07
STX8,9.03E-07
SERF2,9.02E-07
NIPSNAP3B,9.01E-07
PORCN,8.98E-07
ADTRP,8.98E-07
AKAP5,8.96E-07
PLA2G2E,8.94E-07
ZMAT1,8.93E-07
FRAT1,8.93E-07
NUDT19,8.92E-07
TRAM1L1,8.87E-07
GRK1,8.86E-07
APOA2,8.85E-07
TAF7L,8.85E-07
AGRP,8.85E-07
DGAT1,8.79E-07
S100G,8.79E-07
NFKBIB,8.76E-07
SHISA3,8.75E-07
GM14085,8.73E-07
IL31RA,8.72E-07
STAT4,8.71E-07
AMZ2,8.68E-07
SDAD1,8.65E-07
USP31,8.64E-07
DHRS2,8.64E-07
LCT,8.63E-07
TNNC2,8.57E-07
XLR4A,8.57E-07
GRIPAP1,8.56E-07
FBXO43,8.55E-07
ZMYM1,8.51E-07
CREB1,8.50E-07
SRGAP1,8.50E-07
SCGB1A1,8.49E-07
PSMB11,8.49E-07
SRI,8.48E-07
MMP1A,8.47E-07
BCR,8.47E-07
KLHDC8B,8.47E-07
GDF3,8.47E-07
SNURF,8.45E-07
GUCA2A,8.45E-07
ABCD2,8.45E-07
EAF2,8.43E-07
CRYGC,8.43E-07
CD55B,8.43E-07
UFSP2,8.38E-07
KIF3C,8.30E-07
DND1,8.29E-07
SSMEM1,8.28E-07
TMEM45A2,8.26E-07
CLEC10A,8.24E-07
RHEB,8.23E-07
AGR2,8.23E-07
CDH17,8.21E-07
CYP2U1,8.21E-07
GKAP1,8.20E-07
APOL8,8.20E-07
POLD2,8.20E-07
GFOD2,8.18E-07
GABARAPL1,8.15E-07
KRTAP1-5,8.14E-07
PLK3,8.13E-07
MFAP5,8.11E-07
AKTIP,8.11E-07
PSD4,8.10E-07
CCR1,8.07E-07
DNAJC1,8.06E-07
CD53,8.06E-07
PARP10,8.05E-07
ACOT2,8.04E-07
RANBP10,8.04E-07
PLD6,8.03E-07
ATP2C1,8.00E-07
REL,7.99E-07
TMPRSS15,7.99E-07
SPACA7,7.99E-07
ZKSCAN8,7.99E-07
SLC22A14,7.98E-07
SLURP1,7.96E-07
RERE,7.96E-07
NFKB2,7.95E-07
SNF8,7.95E-07
EAR1,7.94E-07
SAMD7,7.94E-07
KATNAL2,7.90E-07
SESTD1,7.89E-07
CHST10,7.88E-07
LANCL2,7.87E-07
FAM131A,7.85E-07
PER3,7.82E-07
ARHGAP31,7.82E-07
ATP6V0D1,7.79E-07
TAMM41,7.79E-07
AVPR2,7.79E-07
OOEP,7.78E-07
ICOS,7.77E-07
ARHGAP5,7.77E-07
SVIP,7.77E-07
PHKA2,7.77E-07
GLCCI1,7.76E-07
ERCC8,7.76E-07
SLC25A22,7.76E-07
NAA38,7.74E-07
MLYCD,7.74E-07
PLA2G12A,7.74E-07
ATL2,7.71E-07
IDNK,7.71E-07
CSK,7.70E-07
GLO1,7.70E-07
PRSS45,7.69E-07
ELOVL6,7.68E-07
PDCD10,7.65E-07
FUNDC1,7.60E-07
ZIK1,7.57E-07
CD200R3,7.55E-07
UBQLN3,7.55E-07
TMUB1,7.53E-07
NAT8F4,7.52E-07
CD248,7.50E-07
FOLR1,7.44E-07
WDR20RT,7.42E-07
SLCO5A1,7.41E-07
APOL7E,7.39E-07
PDHA1,7.37E-07
PLA2G2F,7.37E-07
WDR66,7.37E-07
RTN4,7.35E-07
RNF2,7.35E-07
DKK4,7.29E-07
ATP6V0A1,7.28E-07
PLPP1,7.25E-07
TMEM184C,7.25E-07
CLDN18,7.23E-07
CARD11,7.22E-07
TGM2,7.21E-07
IDH3A,7.19E-07
ZCCHC2,7.18E-07
KLRK1,7.18E-07
RBM38,7.17E-07
CCDC172,7.16E-07
MAST2,7.15E-07
OGFR,7.15E-07
AGPAT4,7.14E-07
ABCC12,7.14E-07
LRP8,7.12E-07
PINLYP,7.12E-07
CHIL4,7.10E-07
ASNA1,7.09E-07
SNN,7.06E-07
SNX20,7.04E-07
APOBEC1,7.04E-07
B4GAT1,7.02E-07
TTC8,7.00E-07
VPS50,6.99E-07
INTS1,6.98E-07
ELF2,6.97E-07
ZSWIM2,6.97E-07
CEP112,6.93E-07
ASPSCR1,6.91E-07
IL22RA2,6.89E-07
IFNGR2,6.88E-07
TBXA2R,6.86E-07
FAM50A,6.85E-07
RBP2,6.84E-07
TNFSF4,6.83E-07
ATG12,6.79E-07
TPRN,6.78E-07
FCHSD1,6.76E-07
TUBA1A,6.74E-07
GBP6,6.72E-07
KLHL21,6.70E-07
MYOM1,6.69E-07
CLEC4B1,6.69E-07
SPINK4,6.69E-07
MRM1,6.60E-07
APH1B,6.57E-07
LRRC45,6.56E-07
MICU2,6.56E-07
LDHA,6.55E-07
GPKOW,6.55E-07
ARMCX5,6.54E-07
HPD,6.54E-07
PARS2,6.54E-07
ACSL5,6.54E-07
SLC25A19,6.53E-07
PFN4,6.53E-07
RNASET2A,6.53E-07
ZFP579,6.51E-07
MCTP2,6.51E-07
IFT81,6.49E-07
CHCHD10,6.48E-07
DEK,6.48E-07
GTF2H5,6.47E-07
TAF4B,6.47E-07
ANKRD46,6.46E-07
SHQ1,6.46E-07
CAR14,6.46E-07
SLCO1A5,6.41E-07
ELP5,6.39E-07
PDZK1,6.39E-07
POP7,6.39E-07
CHMP2B,6.37E-07
CUEDC1,6.35E-07
ORM3,6.32E-07
GIMAP7,6.30E-07
RUSC1,6.29E-07
FAM160B1,6.28E-07
PLCH1,6.28E-07
TFEC,6.27E-07
CALR3,6.27E-07
AGMO,6.27E-07
EIF2AK2,6.26E-07
ARMC9,6.25E-07
PPP3R2,6.25E-07
PCDHB4,6.24E-07
RTN3,6.22E-07
ZC2HC1A,6.22E-07
CNKSR1,6.22E-07
RWDD3,6.20E-07
CD48,6.20E-07
LAX1,6.20E-07
MEAF6,6.18E-07
FN3K,6.17E-07
RHO,6.17E-07
LDHD,6.17E-07
CCNG2,6.16E-07
CDPF1,6.15E-07
IKZF2,6.13E-07
NELFB,6.10E-07
FAM83E,6.09E-07
NLRP4B,6.09E-07
ATG9A,6.09E-07
MS4A15,6.07E-07
ETV4,6.06E-07
ANO6,6.06E-07
MTHFD2L,6.05E-07
HCN3,6.04E-07
ABHD3,6.03E-07
KIF17,6.03E-07
ZFP629,6.02E-07
NT5C2,6.00E-07
ANKRD9,6.00E-07
GALE,5.99E-07
HYLS1,5.99E-07
PHF6,5.98E-07
FPR-RS4,5.97E-07
MPC1,5.97E-07
NABP1,5.95E-07
UBC,5.92E-07
ADGRF4,5.92E-07
LRRCC1,5.90E-07
GCG,5.89E-07
TOMM34,5.88E-07
TMEM218,5.85E-07
SLC35C1,5.85E-07
DNAJB5,5.84E-07
MTHFD1L,5.81E-07
SERPINB6A,5.80E-07
APBB1IP,5.79E-07
P4HTM,5.79E-07
ALS2,5.78E-07
MTM1,5.77E-07
TMPRSS5,5.77E-07
ODF2L,5.75E-07
SLC13A4,5.75E-07
FSHB,5.75E-07
TRIM3,5.75E-07
DNASE1L1,5.74E-07
RAD9B,5.73E-07
ITIH4,5.73E-07
SLC5A4A,5.72E-07
PHRF1,5.72E-07
ACSM5,5.72E-07
CCDC113,5.71E-07
ADAD1,5.69E-07
MBOAT7,5.69E-07
PCDH11X,5.67E-07
UBE2F,5.65E-07
DYRK2,5.64E-07
CRADD,5.62E-07
IFT80,5.59E-07
NAA60,5.58E-07
LNPEP,5.58E-07
ASB1,5.57E-07
TRIM68,5.56E-07
CTSB,5.54E-07
CLDN15,5.53E-07
FASL,5.52E-07
PEX7,5.52E-07
PAPSS1,5.51E-07
EBPL,5.50E-07
SPDL1,5.50E-07
EDC3,5.50E-07
SNX18,5.49E-07
TWSG1,5.49E-07
TMEM144,5.46E-07
FAM227A,5.45E-07
ZRANB2,5.45E-07
RALBP1,5.44E-07
ARF5,5.44E-07
SLC22A26,5.44E-07
IFT22,5.42E-07
PSMC4,5.41E-07
LCOR,5.40E-07
GJB1,5.40E-07
HIST1H2AO,5.38E-07
IL24,5.37E-07
SPAM1,5.36E-07
FANCB,5.36E-07
JOSD2,5.36E-07
NBEAL2,5.36E-07
SH2D6,5.34E-07
HSH2D,5.33E-07
FBXW5,5.32E-07
PI15,5.30E-07
SPIRE1,5.30E-07
TIMD2,5.29E-07
PON1,5.28E-07
TSC22D1,5.27E-07
PAQR3,5.27E-07
ARL13A,5.27E-07
RPS6KA6,5.22E-07
DNAJA4,5.21E-07
STX16,5.21E-07
NAT8F2,5.20E-07
TK2,5.20E-07
ATP2B4,5.19E-07
QK,5.17E-07
ZFP850,5.10E-07
ATP11C,5.10E-07
SDHB,5.09E-07
RAD51B,5.05E-07
ACOT9,5.04E-07
PASK,5.04E-07
PLTP,5.00E-07
GNAT2,4.98E-07
PHF20,4.98E-07
RNF6,4.98E-07
FLRT3,4.98E-07
USP13,4.98E-07
NOP14,4.96E-07
KIF1B,4.95E-07
UBE2J1,4.93E-07
RAB23,4.92E-07
CEP19,4.91E-07
ISCA1,4.91E-07
COPRS,4.89E-07
UBR1,4.88E-07
SLC9B1,4.88E-07
ZFP607B,4.88E-07
MIPEP,4.87E-07
SHISA5,4.85E-07
ZFP560,4.85E-07
SLC4A9,4.84E-07
S1PR4,4.84E-07
FAM98C,4.84E-07
LIN7B,4.83E-07
RFC1,4.81E-07
RPP14,4.81E-07
HMGB4,4.80E-07
ERMP1,4.76E-07
NTN4,4.76E-07
FAM104A,4.75E-07
TMEM41B,4.75E-07
SPTLC2,4.75E-07
MRPL14,4.75E-07
LACTB2,4.74E-07
TSEN54,4.73E-07
RNASE1,4.72E-07
RIMKLB,4.72E-07
ANKRD37,4.72E-07
E4F1,4.72E-07
RP1,4.71E-07
CST10,4.71E-07
B4GALT2,4.69E-07
HPF1,4.69E-07
CEP131,4.66E-07
SUGCT,4.66E-07
CCDC62,4.66E-07
CHSY1,4.65E-07
DDX54,4.65E-07
RALGPS2,4.64E-07
PLCB3,4.64E-07
MBOAT4,4.62E-07
CST9,4.62E-07
CCDC185,4.61E-07
TXLNB,4.57E-07
OPN1MW,4.53E-07
STX18,4.53E-07
FUCA2,4.52E-07
DDHD2,4.52E-07
TMX4,4.52E-07
DPH1,4.51E-07
NAP1L5,4.50E-07
BZW2,4.50E-07
PLA2G10,4.49E-07
ARRB2,4.48E-07
SMC3,4.47E-07
PACSIN2,4.46E-07
SOCS6,4.46E-07
INSR,4.45E-07
DDX60,4.45E-07
ODF1,4.44E-07
HACE1,4.44E-07
PEX11G,4.43E-07
NRBP2,4.42E-07
LRRC6,4.41E-07
GM3448,4.41E-07
OAZ1,4.40E-07
NRK,4.40E-07
MLXIP,4.39E-07
TNFSF13B,4.39E-07
ABL2,4.37E-07
PRPF19,4.36E-07
SERPINB6C,4.36E-07
PHF13,4.36E-07
SLC23A1,4.35E-07
GIPC1,4.35E-07
TBRG4,4.34E-07
TRAPPC8,4.34E-07
ZFP30,4.34E-07
DDX46,4.32E-07
NLRP3,4.31E-07
CSNK1D,4.30E-07
CD5,4.29E-07
FASTKD2,4.29E-07
CENPI,4.29E-07
FSHR,4.28E-07
CBR1,4.28E-07
MEP1B,4.27E-07
F13B,4.27E-07
ZFP296,4.27E-07
KIF13B,4.26E-07
RDH11,4.24E-07
RNF11,4.23E-07
CCDC159,4.19E-07
STRADB,4.19E-07
BCDIN3D,4.19E-07
ANKMY2,4.18E-07
RHAG,4.17E-07
SARAF,4.16E-07
ALDH3B1,4.16E-07
PQBP1,4.14E-07
DOK2,4.13E-07
LTC4S,4.12E-07
CTRC,4.12E-07
MANBAL,4.10E-07
SLC20A1,4.10E-07
CRAT,4.08E-07
LTB4R2,4.05E-07
COX6B1,4.04E-07
SIRT6,4.04E-07
ENTPD6,4.03E-07
VTI1A,3.98E-07
DYM,3.98E-07
VWA5A,3.98E-07
MRPL55,3.98E-07
SLCO1A4,3.97E-07
NUB1,3.97E-07
ZFP84,3.96E-07
MMP12,3.95E-07
OCLN,3.94E-07
CHRNB3,3.94E-07
TTBK2,3.90E-07
WDR73,3.90E-07
SLC36A4,3.90E-07
TLK1,3.88E-07
MBL2,3.87E-07
VBP1,3.86E-07
ZFP60,3.86E-07
SLC25A23,3.84E-07
CLK4,3.84E-07
DTX3L,0.000000384
HS3ST5,3.84E-07
NAPB,3.82E-07
FKTN,3.82E-07
MORN4,3.82E-07
DHDDS,3.81E-07
IL12RB2,3.80E-07
VAPB,3.78E-07
SUMF1,3.78E-07
IFI27L2A,3.75E-07
AES,3.74E-07
MPP4,3.74E-07
CD2,3.72E-07
DNAJB6,3.72E-07
IL18,3.68E-07
STX2,3.68E-07
NKIRAS1,3.67E-07
KSR1,3.65E-07
GJA10,3.65E-07
FAM102A,3.65E-07
TEX30,3.65E-07
RAB4A,3.64E-07
GHITM,3.63E-07
ZFP330,3.63E-07
GDPD1,3.62E-07
CDCA8,3.62E-07
RNF170,3.62E-07
FAH,3.61E-07
OGDH,3.61E-07
PLK1,3.61E-07
CCDC87,3.61E-07
TAZ,3.60E-07
PDE6D,3.60E-07
HPX,3.60E-07
PDE1A,3.60E-07
TIGAR,3.60E-07
PMP2,3.58E-07
FAM229B,3.57E-07
HACD1,3.55E-07
FAR1,3.53E-07
ATP1B3,3.52E-07
ADAM21,3.52E-07
UBE2E1,3.51E-07
EGF,3.50E-07
CAMSAP1,3.50E-07
SPIN2C,3.49E-07
PEX5,3.48E-07
USF1,3.48E-07
CEBPG,3.47E-07
GRB2,3.43E-07
XRCC4,3.42E-07
OTUD5,3.42E-07
GEMIN7,3.42E-07
WDR19,3.42E-07
WDR36,3.41E-07
TYSND1,3.41E-07
SBNO2,3.39E-07
SLC25A37,3.38E-07
TMEM260,3.36E-07
IL7R,3.36E-07
CYHR1,3.35E-07
GM884,3.35E-07
PRKACA,3.35E-07
CASC4,3.34E-07
SUCNR1,3.32E-07
CTU2,3.32E-07
SLC38A2,3.31E-07
MALSU1,3.31E-07
WEE2,3.31E-07
TECPR1,3.30E-07
ZFP422,3.30E-07
CCDC107,3.30E-07
BCAS2,3.29E-07
COMTD1,3.29E-07
KLF12,3.28E-07
BRD8,3.28E-07
USP45,3.28E-07
ANLN,3.28E-07
DYNC1I2,3.27E-07
MOV10,3.27E-07
PRKACB,3.27E-07
TBC1D9B,3.27E-07
CAMK2G,3.25E-07
ACAA1B,3.21E-07
ARL15,3.20E-07
TSPAN8,3.19E-07
SNX16,3.19E-07
APMAP,3.18E-07
BRMS1,3.16E-07
EDEM1,3.15E-07
APPL1,3.13E-07
MMS19,3.12E-07
OLFR17,3.12E-07
MUC15,3.12E-07
INMT,3.10E-07
UBXN11,3.10E-07
CCDC186,3.10E-07
LGALS3BP,3.10E-07
RNF24,3.09E-07
NXPE4,3.09E-07
ATP2A2,3.08E-07
AGTR2,3.07E-07
DPPA3,3.06E-07
CES2B,3.06E-07
CENPM,3.05E-07
FGGY,3.05E-07
MSRB2,3.04E-07
WDR43,3.02E-07
KDM8,3.01E-07
DHX36,3.00E-07
HAGH,2.99E-07
MFAP1B,2.98E-07
KRTAP3-1,2.98E-07
ZFAND2B,2.97E-07
FGL1,2.97E-07
UPF3B,2.97E-07
PANK3,2.96E-07
MAP2K7,2.95E-07
MCPH1,2.95E-07
ZMYND12,2.95E-07
HOOK2,2.94E-07
CHM,2.94E-07
SIK2,2.92E-07
CRYZL1,2.91E-07
MBLAC2,2.91E-07
CRISP1,2.90E-07
CTNNBIP1,2.90E-07
TFCP2,2.90E-07
RAB27A,2.90E-07
DHRS7,2.90E-07
SAP130,2.90E-07
CCDC81,2.90E-07
RAD52,2.89E-07
ZFP369,2.89E-07
TMEM82,2.89E-07
NAGPA,2.89E-07
RELB,2.88E-07
RHBDD2,2.88E-07
ATP10D,2.88E-07
HAUS5,2.88E-07
B3GLCT,2.88E-07
POLM,2.87E-07
DNAJC12,2.87E-07
ARSB,2.87E-07
MANSC1,2.86E-07
BDKRB1,2.86E-07
FIGNL1,2.85E-07
COX10,2.85E-07
ATP1A4,2.85E-07
AGMAT,2.84E-07
HJURP,2.84E-07
UBQLNL,2.84E-07
MGAM,2.84E-07
THEM4,2.83E-07
LCLAT1,2.83E-07
FAM45A,2.82E-07
ZFAT,2.82E-07
NAAA,2.81E-07
ZFP626,2.80E-07
IVD,2.79E-07
KLHL9,2.79E-07
KIF9,2.77E-07
SASH3,2.77E-07
DUSP23,2.77E-07
TMEM50B,2.76E-07
HMGCL,2.76E-07
PQLC2,2.76E-07
PCED1A,2.76E-07
CAR1,2.75E-07
CNNM4,2.75E-07
ACTR1A,2.73E-07
PPTC7,2.73E-07
IKBKG,2.72E-07
CD74,2.72E-07
RPA2,2.71E-07
COLEC11,2.71E-07
INTS2,2.71E-07
DNAH1,2.70E-07
PTS,2.70E-07
STOML1,2.70E-07
COX6A1,2.69E-07
CELA3B,2.68E-07
MSH4,2.68E-07
USP6NL,2.68E-07
PIM1,2.65E-07
GYPA,2.65E-07
TBPL1,2.65E-07
LGALS4,2.64E-07
TSPAN14,2.63E-07
HEMK1,2.63E-07
NOB1,2.63E-07
CCDC106,2.62E-07
PEX11B,2.61E-07
LURAP1,2.60E-07
BAZ2B,2.60E-07
RAB3D,2.59E-07
MFSD12,2.58E-07
CFAP54,2.58E-07
MIA2,2.57E-07
AIF1,2.56E-07
CCDC57,2.56E-07
C1QTNF9,2.56E-07
VAT1,2.55E-07
CES2G,2.55E-07
IQCK,2.54E-07
STK10,2.53E-07
CYP2D9,2.53E-07
ABCB8,2.53E-07
BBS9,2.53E-07
LAMP1,2.52E-07
PTPN22,2.52E-07
SLC10A1,2.52E-07
PSMB3,2.51E-07
MXD1,2.51E-07
JARID2,2.51E-07
KLF6,2.50E-07
ABI2,2.50E-07
TTC30B,2.49E-07
N6AMT1,2.49E-07
NXPE3,2.49E-07
SLC41A2,2.49E-07
TUBA3B,2.48E-07
ABHD5,2.48E-07
CENPW,2.48E-07
FTSJ1,2.47E-07
SAMSN1,2.46E-07
LSS,2.45E-07
CLDN34D,2.44E-07
SSR2,2.43E-07
IAH1,2.42E-07
ATRX,2.41E-07
FARS2,2.41E-07
GTDC1,2.40E-07
TRIM13,2.39E-07
MS4A13,2.39E-07
ABCD1,2.37E-07
PSMD8,2.36E-07
GDF9,2.36E-07
GBA,2.35E-07
CLTA,2.34E-07
PMM1,2.34E-07
WDR6,2.33E-07
RCBTB1,2.33E-07
MOB3C,2.33E-07
UBE2S,2.32E-07
SSBP3,2.32E-07
MFSD4B2,2.32E-07
SLC38A7,2.32E-07
RSAD1,2.31E-07
SMAP1,2.31E-07
VPS8,2.31E-07
HORMAD1,2.31E-07
KANSL2,2.30E-07
SLFN5,2.29E-07
MRFAP1,2.28E-07
POC5,2.28E-07
SPG7,2.28E-07
EBP,2.27E-07
SOS2,2.27E-07
TMPRSS11D,2.26E-07
WDR25,2.26E-07
ABCB10,2.25E-07
TAS1R3,2.25E-07
OPA3,2.24E-07
ARPC5L,2.24E-07
YWHAZ,2.23E-07
GSG1,2.23E-07
ATP7A,2.23E-07
ATG4D,2.23E-07
UPK3B,2.23E-07
P2RX6,2.23E-07
TTC30A1,2.22E-07
PIH1D2,2.22E-07
TRAF6,2.21E-07
ST6GALNAC6,2.20E-07
ZFP868,2.19E-07
KATNBL1,2.19E-07
PPARD,2.18E-07
SLC25A39,2.18E-07
CCDC157,2.18E-07
YTHDF1,2.17E-07
CLDN12,2.17E-07
ELMO2,2.17E-07
RAB25,2.16E-07
ARFGAP1,2.16E-07
IQCC,2.16E-07
MIOX,2.15E-07
DIABLO,2.15E-07
DIAPH3,2.15E-07
SPRR3,2.13E-07
SLC10A6,2.13E-07
DHODH,2.11E-07
CASP7,2.11E-07
RFXAP,2.10E-07
PEX14,2.10E-07
PPP1R12C,2.10E-07
ELMO3,2.10E-07
HDAC2,2.10E-07
CDK9,2.09E-07
UBE2J2,2.09E-07
ART4,2.09E-07
BSG,2.09E-07
ZFP28,2.08E-07
TAF8,2.07E-07
PRAF2,2.07E-07
GPR34,2.07E-07
LMNTD1,2.07E-07
HMGB2,2.07E-07
SPIN1,2.06E-07
GPLD1,2.06E-07
TSPAN17,2.06E-07
GPR137,2.06E-07
NAPG,2.05E-07
UCKL1,2.05E-07
STXBP5,2.04E-07
NANS,2.03E-07
ITGB1BP1,2.03E-07
MSGN1,2.02E-07
PARN,2.02E-07
ETNK1,2.02E-07
SNX30,2.02E-07
GGT5,2.00E-07
GIMAP6,2.00E-07
RWDD2A,2.00E-07
CNTN3,1.99E-07
SPRY1,1.98E-07
NPHP1,1.98E-07
WSB2,1.98E-07
EXOSC2,1.98E-07
GMIP,1.98E-07
BTBD6,1.98E-07
TKT,1.98E-07
FN3KRP,1.98E-07
RAP2C,1.97E-07
AIP,1.96E-07
NADK2,1.96E-07
MAGEA4,1.96E-07
ZBTB17,1.95E-07
FAHD1,1.95E-07
SOCS7,1.95E-07
KCTD6,1.95E-07
ZFP61,1.94E-07
PPP5C,1.93E-07
PREPL,1.93E-07
TET3,1.93E-07
AP4E1,1.93E-07
PIGL,1.93E-07
MAPK14,1.92E-07
ACSM3,1.91E-07
TTC39B,1.91E-07
PARD6A,1.91E-07
FAM173A,1.90E-07
OLA1,1.90E-07
TTC38,1.90E-07
CKS2,1.89E-07
PRRG2,1.89E-07
RNGTT,1.89E-07
FUT8,1.89E-07
TIMM8A1,1.87E-07
ACTR10,1.86E-07
PSMD14,1.86E-07
DCTN1,1.86E-07
ABCB6,1.86E-07
PLEKHM3,1.86E-07
COQ6,1.85E-07
PPA1,1.84E-07
DYNLL2,1.84E-07
INF2,1.84E-07
SGTB,1.84E-07
GZME,1.83E-07
PTDSS2,1.83E-07
GLS,1.83E-07
VEZT,1.83E-07
MINK1,1.83E-07
ACTG1,1.82E-07
OMP,1.82E-07
ZFP13,1.82E-07
MMGT1,1.82E-07
LARP1,1.81E-07
TBC1D22B,1.81E-07
WDR48,1.80E-07
GM38431,1.80E-07
TTC4,1.80E-07
MTCH1,1.79E-07
ENTPD5,1.78E-07
RLF,1.78E-07
SMIM13,1.78E-07
RAP1GDS1,1.77E-07
RNPS1,1.77E-07
SDHAF1,1.76E-07
SLC38A9,1.76E-07
FBXL6,1.76E-07
MRPL16,1.76E-07
NDUFS7,1.75E-07
BBS2,1.75E-07
MAP3K11,1.75E-07
VPS13A,1.74E-07
MAP2,1.74E-07
AMN1,1.73E-07
ZFP12,1.73E-07
SNX2,1.73E-07
CUL2,1.72E-07
TPK1,1.72E-07
BRI3,1.71E-07
CDKN3,1.71E-07
FBXL13,1.71E-07
ELP4,1.69E-07
FAM136A,1.69E-07
GGA2,1.69E-07
BCL7B,1.69E-07
MSRB1,1.68E-07
F2,1.68E-07
NOXRED1,1.68E-07
IGBP1,1.67E-07
KIDINS220,1.67E-07
MILR1,1.67E-07
LYPD3,1.66E-07
CYB5R1,1.66E-07
TOMM40L,1.66E-07
ATAD1,1.65E-07
PTTG1,1.65E-07
CCNF,1.65E-07
EFCAB11,1.65E-07
MPPE1,1.65E-07
ZDHHC7,1.64E-07
ERAP1,1.64E-07
HEBP2,1.64E-07
KHDC1B,1.63E-07
ARF3,1.62E-07
SREBF1,1.62E-07
USP47,1.62E-07
SLC25A24,1.62E-07
MLST8,1.61E-07
GSR,1.61E-07
OLFR2,1.61E-07
THADA,1.60E-07
CD52,1.60E-07
KNG1,1.59E-07
TMEM212,1.59E-07
YWHAH,1.58E-07
HCAR2,1.58E-07
DCAF4,1.58E-07
RAB3GAP2,1.58E-07
RNF40,1.58E-07
RPS16,1.58E-07
CEP83,1.57E-07
NBAS,1.57E-07
PGBD1,1.57E-07
MTHFD2,1.56E-07
MYO1C,1.56E-07
SPRY3,1.56E-07
UBE2L6,1.55E-07
HECTD3,1.55E-07
ALDH8A1,1.55E-07
WDTC1,1.55E-07
GCDH,1.55E-07
NIPAL3,1.54E-07
SULT6B1,1.54E-07
CRELD1,1.53E-07
FMO5,1.53E-07
POSTN,1.53E-07
GCC2,1.53E-07
HNRNPH2,1.52E-07
S100A3,1.52E-07
SIGMAR1,1.51E-07
MMP20,1.51E-07
CD3D,1.51E-07
ACTL7B,1.51E-07
NDUFV2,1.51E-07
ZFP655,1.51E-07
ARL2BP,1.50E-07
CFAP36,1.50E-07
HINT2,1.49E-07
CUL1,1.49E-07
TMEM39B,1.48E-07
EHD1,1.47E-07
PSMD9,1.47E-07
ALAS1,1.47E-07
OGFRL1,1.46E-07
VPS13D,1.46E-07
UQCC2,1.46E-07
DSG1B,1.46E-07
DFFB,1.45E-07
TUBA3B,1.44E-07
COPG2,1.44E-07
CLDN16,1.43E-07
TMEM91,1.43E-07
SENP8,1.43E-07
RNF215,1.43E-07
CTBP1,1.42E-07
MVD,1.42E-07
EPC1,1.42E-07
ITFG1,1.42E-07
TRDMT1,1.42E-07
GLB1,1.41E-07
BTD,1.41E-07
VAMP3,1.41E-07
TRRAP,1.40E-07
BIRC5,1.40E-07
SUGP1,1.40E-07
NUDCD3,1.39E-07
NUDT17,1.39E-07
WDR81,1.39E-07
DCTN3,1.38E-07
SRGN,1.38E-07
FBXO6,1.38E-07
CD59A,1.38E-07
OLFR480,1.38E-07
CPSF4L,1.38E-07
ATPAF1,1.38E-07
MSANTD1,1.38E-07
ZFP112,1.37E-07
HSBP1,1.37E-07
AKAP14,1.37E-07
COPS7B,1.36E-07
OLFR66,1.36E-07
NDC1,1.36E-07
TTPAL,1.36E-07
ULK4,1.36E-07
FAM189B,1.36E-07
CRK,1.35E-07
FASTKD1,1.35E-07
ORM2,1.34E-07
PARP16,1.34E-07
PAFAH1B3,1.33E-07
TIMM10,1.33E-07
IFNB1,1.33E-07
SOCS4,1.32E-07
SLC25A20,1.32E-07
TRIM32,1.32E-07
TYROBP,1.32E-07
SNX8,1.32E-07
THEMIS2,1.31E-07
POPDC2,1.30E-07
HNRNPC,1.30E-07
SCAMP1,1.30E-07
NME4,1.29E-07
RIOK2,1.29E-07
TMEM241,1.29E-07
SOSTDC1,1.29E-07
EZR,1.29E-07
APOA4,1.28E-07
RPIA,1.28E-07
HERC1,1.28E-07
TIMM17B,1.28E-07
ANGPT1,1.27E-07
SLC22A27,1.26E-07
ST5,1.26E-07
USP39,1.26E-07
DNAJB2,1.26E-07
DUSP13,1.26E-07
NUP155,1.25E-07
ENDOG,1.25E-07
STAT2,1.25E-07
GPT,1.25E-07
SAYSD1,1.25E-07
MTHFS,1.25E-07
MST1,1.24E-07
GBP8,1.24E-07
RAD51C,1.24E-07
DZANK1,1.24E-07
SDHAF3,1.24E-07
CLASP1,1.23E-07
DDX51,1.23E-07
TARSL2,1.23E-07
CYTH2,1.23E-07
RANBP1,1.22E-07
LAT2,1.22E-07
SLCO6C1,1.22E-07
ARL16,1.22E-07
